id,filename,stem,path,dataset,embedding_dim
6212,146481_v0.pt,146481,../data/augmented_spectrograms/train/146481_v0.pt,train,256
6213,146482_v0.pt,146482,../data/augmented_spectrograms/train/146482_v0.pt,train,256
6214,146483_v0.pt,146483,../data/augmented_spectrograms/train/146483_v0.pt,train,256
6215,146639_v0.pt,146639,../data/augmented_spectrograms/train/146639_v0.pt,train,256
6216,146681_v0.pt,146681,../data/augmented_spectrograms/train/146681_v0.pt,train,256
6217,146683_v0.pt,146683,../data/augmented_spectrograms/train/146683_v0.pt,train,256
6218,146685_v0.pt,146685,../data/augmented_spectrograms/train/146685_v0.pt,train,256
6219,146687_v0.pt,146687,../data/augmented_spectrograms/train/146687_v0.pt,train,256
6220,146689_v0.pt,146689,../data/augmented_spectrograms/train/146689_v0.pt,train,256
6221,146713_v0.pt,146713,../data/augmented_spectrograms/train/146713_v0.pt,train,256
6222,146716_v0.pt,146716,../data/augmented_spectrograms/train/146716_v0.pt,train,256
6223,146724_v0.pt,146724,../data/augmented_spectrograms/train/146724_v0.pt,train,256
6224,146725_v0.pt,146725,../data/augmented_spectrograms/train/146725_v0.pt,train,256
6225,146726_v0.pt,146726,../data/augmented_spectrograms/train/146726_v0.pt,train,256
6226,146727_v0.pt,146727,../data/augmented_spectrograms/train/146727_v0.pt,train,256
6227,146879_v0.pt,146879,../data/augmented_spectrograms/train/146879_v0.pt,train,256
6228,146961_v0.pt,146961,../data/augmented_spectrograms/train/146961_v0.pt,train,256
6229,146968_v0.pt,146968,../data/augmented_spectrograms/train/146968_v0.pt,train,256
6230,146969_v0.pt,146969,../data/augmented_spectrograms/train/146969_v0.pt,train,256
6231,146970_v0.pt,146970,../data/augmented_spectrograms/train/146970_v0.pt,train,256
6232,146989_v0.pt,146989,../data/augmented_spectrograms/train/146989_v0.pt,train,256
6233,147021_v0.pt,147021,../data/augmented_spectrograms/train/147021_v0.pt,train,256
6234,147022_v0.pt,147022,../data/augmented_spectrograms/train/147022_v0.pt,train,256
6235,147023_v0.pt,147023,../data/augmented_spectrograms/train/147023_v0.pt,train,256
6236,147059_v0.pt,147059,../data/augmented_spectrograms/train/147059_v0.pt,train,256
6237,147085_v0.pt,147085,../data/augmented_spectrograms/train/147085_v0.pt,train,256
6238,147086_v0.pt,147086,../data/augmented_spectrograms/train/147086_v0.pt,train,256
6239,147126_v0.pt,147126,../data/augmented_spectrograms/train/147126_v0.pt,train,256
6240,147191_v0.pt,147191,../data/augmented_spectrograms/train/147191_v0.pt,train,256
6241,147261_v0.pt,147261,../data/augmented_spectrograms/train/147261_v0.pt,train,256
6242,147265_v0.pt,147265,../data/augmented_spectrograms/train/147265_v0.pt,train,256
6243,147267_v0.pt,147267,../data/augmented_spectrograms/train/147267_v0.pt,train,256
6244,147268_v0.pt,147268,../data/augmented_spectrograms/train/147268_v0.pt,train,256
6245,147269_v0.pt,147269,../data/augmented_spectrograms/train/147269_v0.pt,train,256
6246,147295_v0.pt,147295,../data/augmented_spectrograms/train/147295_v0.pt,train,256
6247,147309_v0.pt,147309,../data/augmented_spectrograms/train/147309_v0.pt,train,256
6248,147409_v0.pt,147409,../data/augmented_spectrograms/train/147409_v0.pt,train,256
6249,147412_v0.pt,147412,../data/augmented_spectrograms/train/147412_v0.pt,train,256
6250,147413_v0.pt,147413,../data/augmented_spectrograms/train/147413_v0.pt,train,256
6251,147780_v0.pt,147780,../data/augmented_spectrograms/train/147780_v0.pt,train,256
6252,147815_v0.pt,147815,../data/augmented_spectrograms/train/147815_v0.pt,train,256
6253,147886_v0.pt,147886,../data/augmented_spectrograms/train/147886_v0.pt,train,256
6254,147956_v0.pt,147956,../data/augmented_spectrograms/train/147956_v0.pt,train,256
6255,148028_v0.pt,148028,../data/augmented_spectrograms/train/148028_v0.pt,train,256
6256,148031_v0.pt,148031,../data/augmented_spectrograms/train/148031_v0.pt,train,256
6257,148032_v0.pt,148032,../data/augmented_spectrograms/train/148032_v0.pt,train,256
6258,148066_v0.pt,148066,../data/augmented_spectrograms/train/148066_v0.pt,train,256
6259,148070_v0.pt,148070,../data/augmented_spectrograms/train/148070_v0.pt,train,256
6260,148074_v0.pt,148074,../data/augmented_spectrograms/train/148074_v0.pt,train,256
6261,148075_v0.pt,148075,../data/augmented_spectrograms/train/148075_v0.pt,train,256
6262,148076_v0.pt,148076,../data/augmented_spectrograms/train/148076_v0.pt,train,256
6263,148077_v0.pt,148077,../data/augmented_spectrograms/train/148077_v0.pt,train,256
6264,148078_v0.pt,148078,../data/augmented_spectrograms/train/148078_v0.pt,train,256
6265,148079_v0.pt,148079,../data/augmented_spectrograms/train/148079_v0.pt,train,256
6266,148082_v0.pt,148082,../data/augmented_spectrograms/train/148082_v0.pt,train,256
6267,148113_v0.pt,148113,../data/augmented_spectrograms/train/148113_v0.pt,train,256
6268,148114_v0.pt,148114,../data/augmented_spectrograms/train/148114_v0.pt,train,256
6269,148120_v0.pt,148120,../data/augmented_spectrograms/train/148120_v0.pt,train,256
6270,148121_v0.pt,148121,../data/augmented_spectrograms/train/148121_v0.pt,train,256
6271,148124_v0.pt,148124,../data/augmented_spectrograms/train/148124_v0.pt,train,256
6272,148130_v0.pt,148130,../data/augmented_spectrograms/train/148130_v0.pt,train,256
6273,148131_v0.pt,148131,../data/augmented_spectrograms/train/148131_v0.pt,train,256
6274,148132_v0.pt,148132,../data/augmented_spectrograms/train/148132_v0.pt,train,256
6275,148133_v0.pt,148133,../data/augmented_spectrograms/train/148133_v0.pt,train,256
6276,148168_v0.pt,148168,../data/augmented_spectrograms/train/148168_v0.pt,train,256
6277,148186_v0.pt,148186,../data/augmented_spectrograms/train/148186_v0.pt,train,256
6278,148187_v0.pt,148187,../data/augmented_spectrograms/train/148187_v0.pt,train,256
6279,148190_v0.pt,148190,../data/augmented_spectrograms/train/148190_v0.pt,train,256
6280,148208_v0.pt,148208,../data/augmented_spectrograms/train/148208_v0.pt,train,256
6281,148211_v0.pt,148211,../data/augmented_spectrograms/train/148211_v0.pt,train,256
6282,148214_v0.pt,148214,../data/augmented_spectrograms/train/148214_v0.pt,train,256
6283,148215_v0.pt,148215,../data/augmented_spectrograms/train/148215_v0.pt,train,256
6284,148216_v0.pt,148216,../data/augmented_spectrograms/train/148216_v0.pt,train,256
6285,148217_v0.pt,148217,../data/augmented_spectrograms/train/148217_v0.pt,train,256
6286,148218_v0.pt,148218,../data/augmented_spectrograms/train/148218_v0.pt,train,256
6287,148231_v0.pt,148231,../data/augmented_spectrograms/train/148231_v0.pt,train,256
6288,148234_v0.pt,148234,../data/augmented_spectrograms/train/148234_v0.pt,train,256
6289,148235_v0.pt,148235,../data/augmented_spectrograms/train/148235_v0.pt,train,256
6290,148285_v0.pt,148285,../data/augmented_spectrograms/train/148285_v0.pt,train,256
6291,148286_v0.pt,148286,../data/augmented_spectrograms/train/148286_v0.pt,train,256
6292,148287_v0.pt,148287,../data/augmented_spectrograms/train/148287_v0.pt,train,256
6293,148288_v0.pt,148288,../data/augmented_spectrograms/train/148288_v0.pt,train,256
6294,148289_v0.pt,148289,../data/augmented_spectrograms/train/148289_v0.pt,train,256
6295,148290_v0.pt,148290,../data/augmented_spectrograms/train/148290_v0.pt,train,256
6296,148302_v0.pt,148302,../data/augmented_spectrograms/train/148302_v0.pt,train,256
6297,148429_v0.pt,148429,../data/augmented_spectrograms/train/148429_v0.pt,train,256
6298,148439_v0.pt,148439,../data/augmented_spectrograms/train/148439_v0.pt,train,256
6299,148441_v0.pt,148441,../data/augmented_spectrograms/train/148441_v0.pt,train,256
6300,148443_v0.pt,148443,../data/augmented_spectrograms/train/148443_v0.pt,train,256
6301,148444_v0.pt,148444,../data/augmented_spectrograms/train/148444_v0.pt,train,256
6302,148510_v0.pt,148510,../data/augmented_spectrograms/train/148510_v0.pt,train,256
6303,148513_v0.pt,148513,../data/augmented_spectrograms/train/148513_v0.pt,train,256
6304,148514_v0.pt,148514,../data/augmented_spectrograms/train/148514_v0.pt,train,256
6305,148516_v0.pt,148516,../data/augmented_spectrograms/train/148516_v0.pt,train,256
6306,148517_v0.pt,148517,../data/augmented_spectrograms/train/148517_v0.pt,train,256
6307,148518_v0.pt,148518,../data/augmented_spectrograms/train/148518_v0.pt,train,256
6308,148519_v0.pt,148519,../data/augmented_spectrograms/train/148519_v0.pt,train,256
6309,148532_v0.pt,148532,../data/augmented_spectrograms/train/148532_v0.pt,train,256
6310,148535_v0.pt,148535,../data/augmented_spectrograms/train/148535_v0.pt,train,256
6311,148536_v0.pt,148536,../data/augmented_spectrograms/train/148536_v0.pt,train,256
6312,148537_v0.pt,148537,../data/augmented_spectrograms/train/148537_v0.pt,train,256
6313,148584_v0.pt,148584,../data/augmented_spectrograms/train/148584_v0.pt,train,256
6314,148585_v0.pt,148585,../data/augmented_spectrograms/train/148585_v0.pt,train,256
6315,148587_v0.pt,148587,../data/augmented_spectrograms/train/148587_v0.pt,train,256
6316,148603_v0.pt,148603,../data/augmented_spectrograms/train/148603_v0.pt,train,256
6317,148604_v0.pt,148604,../data/augmented_spectrograms/train/148604_v0.pt,train,256
6318,148605_v0.pt,148605,../data/augmented_spectrograms/train/148605_v0.pt,train,256
6319,148606_v0.pt,148606,../data/augmented_spectrograms/train/148606_v0.pt,train,256
6320,148607_v0.pt,148607,../data/augmented_spectrograms/train/148607_v0.pt,train,256
6321,148608_v0.pt,148608,../data/augmented_spectrograms/train/148608_v0.pt,train,256
6322,148609_v0.pt,148609,../data/augmented_spectrograms/train/148609_v0.pt,train,256
6323,148610_v0.pt,148610,../data/augmented_spectrograms/train/148610_v0.pt,train,256
6324,148612_v0.pt,148612,../data/augmented_spectrograms/train/148612_v0.pt,train,256
6325,148613_v0.pt,148613,../data/augmented_spectrograms/train/148613_v0.pt,train,256
6326,148773_v0.pt,148773,../data/augmented_spectrograms/train/148773_v0.pt,train,256
6327,149075_v0.pt,149075,../data/augmented_spectrograms/train/149075_v0.pt,train,256
6328,149078_v0.pt,149078,../data/augmented_spectrograms/train/149078_v0.pt,train,256
6329,149082_v0.pt,149082,../data/augmented_spectrograms/train/149082_v0.pt,train,256
6330,149099_v0.pt,149099,../data/augmented_spectrograms/train/149099_v0.pt,train,256
6331,149100_v0.pt,149100,../data/augmented_spectrograms/train/149100_v0.pt,train,256
6332,149101_v0.pt,149101,../data/augmented_spectrograms/train/149101_v0.pt,train,256
6333,149102_v0.pt,149102,../data/augmented_spectrograms/train/149102_v0.pt,train,256
6334,149103_v0.pt,149103,../data/augmented_spectrograms/train/149103_v0.pt,train,256
6335,149118_v0.pt,149118,../data/augmented_spectrograms/train/149118_v0.pt,train,256
6336,149124_v0.pt,149124,../data/augmented_spectrograms/train/149124_v0.pt,train,256
6337,149138_v0.pt,149138,../data/augmented_spectrograms/train/149138_v0.pt,train,256
6338,149139_v0.pt,149139,../data/augmented_spectrograms/train/149139_v0.pt,train,256
6339,149140_v0.pt,149140,../data/augmented_spectrograms/train/149140_v0.pt,train,256
6340,149141_v0.pt,149141,../data/augmented_spectrograms/train/149141_v0.pt,train,256
6341,149142_v0.pt,149142,../data/augmented_spectrograms/train/149142_v0.pt,train,256
6342,149143_v0.pt,149143,../data/augmented_spectrograms/train/149143_v0.pt,train,256
6343,149185_v0.pt,149185,../data/augmented_spectrograms/train/149185_v0.pt,train,256
6344,149369_v0.pt,149369,../data/augmented_spectrograms/train/149369_v0.pt,train,256
6345,149370_v0.pt,149370,../data/augmented_spectrograms/train/149370_v0.pt,train,256
6346,149416_v0.pt,149416,../data/augmented_spectrograms/train/149416_v0.pt,train,256
6347,149417_v0.pt,149417,../data/augmented_spectrograms/train/149417_v0.pt,train,256
6348,149422_v0.pt,149422,../data/augmented_spectrograms/train/149422_v0.pt,train,256
6349,149452_v0.pt,149452,../data/augmented_spectrograms/train/149452_v0.pt,train,256
6350,149523_v0.pt,149523,../data/augmented_spectrograms/train/149523_v0.pt,train,256
6351,149623_v0.pt,149623,../data/augmented_spectrograms/train/149623_v0.pt,train,256
6352,149625_v0.pt,149625,../data/augmented_spectrograms/train/149625_v0.pt,train,256
6353,149626_v0.pt,149626,../data/augmented_spectrograms/train/149626_v0.pt,train,256
6354,149687_v0.pt,149687,../data/augmented_spectrograms/train/149687_v0.pt,train,256
6355,149690_v0.pt,149690,../data/augmented_spectrograms/train/149690_v0.pt,train,256
6356,149700_v0.pt,149700,../data/augmented_spectrograms/train/149700_v0.pt,train,256
6357,149712_v0.pt,149712,../data/augmented_spectrograms/train/149712_v0.pt,train,256
6358,149714_v0.pt,149714,../data/augmented_spectrograms/train/149714_v0.pt,train,256
6359,149727_v0.pt,149727,../data/augmented_spectrograms/train/149727_v0.pt,train,256
6360,149750_v0.pt,149750,../data/augmented_spectrograms/train/149750_v0.pt,train,256
6361,149775_v0.pt,149775,../data/augmented_spectrograms/train/149775_v0.pt,train,256
6362,149777_v0.pt,149777,../data/augmented_spectrograms/train/149777_v0.pt,train,256
6363,149842_v0.pt,149842,../data/augmented_spectrograms/train/149842_v0.pt,train,256
6364,149951_v0.pt,149951,../data/augmented_spectrograms/train/149951_v0.pt,train,256
6365,150017_v0.pt,150017,../data/augmented_spectrograms/train/150017_v0.pt,train,256
6366,150018_v0.pt,150018,../data/augmented_spectrograms/train/150018_v0.pt,train,256
6367,150063_v0.pt,150063,../data/augmented_spectrograms/train/150063_v0.pt,train,256
6368,150064_v0.pt,150064,../data/augmented_spectrograms/train/150064_v0.pt,train,256
6369,150078_v0.pt,150078,../data/augmented_spectrograms/train/150078_v0.pt,train,256
6370,150080_v0.pt,150080,../data/augmented_spectrograms/train/150080_v0.pt,train,256
6371,150265_v0.pt,150265,../data/augmented_spectrograms/train/150265_v0.pt,train,256
6372,150266_v0.pt,150266,../data/augmented_spectrograms/train/150266_v0.pt,train,256
6373,150287_v0.pt,150287,../data/augmented_spectrograms/train/150287_v0.pt,train,256
6374,152103_v0.pt,152103,../data/augmented_spectrograms/train/152103_v0.pt,train,256
6375,152253_v0.pt,152253,../data/augmented_spectrograms/train/152253_v0.pt,train,256
6376,152254_v0.pt,152254,../data/augmented_spectrograms/train/152254_v0.pt,train,256
6377,152258_v0.pt,152258,../data/augmented_spectrograms/train/152258_v0.pt,train,256
6378,152261_v0.pt,152261,../data/augmented_spectrograms/train/152261_v0.pt,train,256
6379,152262_v0.pt,152262,../data/augmented_spectrograms/train/152262_v0.pt,train,256
6380,152324_v0.pt,152324,../data/augmented_spectrograms/train/152324_v0.pt,train,256
6381,152418_v0.pt,152418,../data/augmented_spectrograms/train/152418_v0.pt,train,256
6382,152425_v0.pt,152425,../data/augmented_spectrograms/train/152425_v0.pt,train,256
6383,152480_v0.pt,152480,../data/augmented_spectrograms/train/152480_v0.pt,train,256
6384,152543_v0.pt,152543,../data/augmented_spectrograms/train/152543_v0.pt,train,256
6385,152545_v0.pt,152545,../data/augmented_spectrograms/train/152545_v0.pt,train,256
6386,152568_v0.pt,152568,../data/augmented_spectrograms/train/152568_v0.pt,train,256
6387,152569_v0.pt,152569,../data/augmented_spectrograms/train/152569_v0.pt,train,256
6388,152570_v0.pt,152570,../data/augmented_spectrograms/train/152570_v0.pt,train,256
6389,153337_v0.pt,153337,../data/augmented_spectrograms/train/153337_v0.pt,train,256
6390,153383_v0.pt,153383,../data/augmented_spectrograms/train/153383_v0.pt,train,256
6391,153452_v0.pt,153452,../data/augmented_spectrograms/train/153452_v0.pt,train,256
6392,153946_v0.pt,153946,../data/augmented_spectrograms/train/153946_v0.pt,train,256
6393,153955_v0.pt,153955,../data/augmented_spectrograms/train/153955_v0.pt,train,256
6394,153956_v0.pt,153956,../data/augmented_spectrograms/train/153956_v0.pt,train,256
6395,154306_v0.pt,154306,../data/augmented_spectrograms/train/154306_v0.pt,train,256
6396,154308_v0.pt,154308,../data/augmented_spectrograms/train/154308_v0.pt,train,256
6397,154413_v0.pt,154413,../data/augmented_spectrograms/train/154413_v0.pt,train,256
6398,155066_v0.pt,155066,../data/augmented_spectrograms/train/155066_v0.pt,train,256
6399,000002_v0.pt,000002,../data/augmented_spectrograms/val/000002_v0.pt,val,256
6400,000005_v0.pt,000005,../data/augmented_spectrograms/val/000005_v0.pt,val,256
6401,000193_v0.pt,000193,../data/augmented_spectrograms/val/000193_v0.pt,val,256
6402,000204_v0.pt,000204,../data/augmented_spectrograms/val/000204_v0.pt,val,256
6403,000212_v0.pt,000212,../data/augmented_spectrograms/val/000212_v0.pt,val,256
6404,000213_v0.pt,000213,../data/augmented_spectrograms/val/000213_v0.pt,val,256
6405,000424_v0.pt,000424,../data/augmented_spectrograms/val/000424_v0.pt,val,256
6406,000715_v0.pt,000715,../data/augmented_spectrograms/val/000715_v0.pt,val,256
6407,000993_v0.pt,000993,../data/augmented_spectrograms/val/000993_v0.pt,val,256
6408,000995_v0.pt,000995,../data/augmented_spectrograms/val/000995_v0.pt,val,256
6409,000998_v0.pt,000998,../data/augmented_spectrograms/val/000998_v0.pt,val,256
6410,001040_v0.pt,001040,../data/augmented_spectrograms/val/001040_v0.pt,val,256
6411,001069_v0.pt,001069,../data/augmented_spectrograms/val/001069_v0.pt,val,256
6412,001195_v0.pt,001195,../data/augmented_spectrograms/val/001195_v0.pt,val,256
6413,001443_v0.pt,001443,../data/augmented_spectrograms/val/001443_v0.pt,val,256
6414,001684_v0.pt,001684,../data/augmented_spectrograms/val/001684_v0.pt,val,256
6415,001685_v0.pt,001685,../data/augmented_spectrograms/val/001685_v0.pt,val,256
6416,001686_v0.pt,001686,../data/augmented_spectrograms/val/001686_v0.pt,val,256
6417,001891_v0.pt,001891,../data/augmented_spectrograms/val/001891_v0.pt,val,256
6418,002096_v0.pt,002096,../data/augmented_spectrograms/val/002096_v0.pt,val,256
6419,003263_v0.pt,003263,../data/augmented_spectrograms/val/003263_v0.pt,val,256
6420,003264_v0.pt,003264,../data/augmented_spectrograms/val/003264_v0.pt,val,256
6421,003274_v0.pt,003274,../data/augmented_spectrograms/val/003274_v0.pt,val,256
6422,003492_v0.pt,003492,../data/augmented_spectrograms/val/003492_v0.pt,val,256
6423,003534_v0.pt,003534,../data/augmented_spectrograms/val/003534_v0.pt,val,256
6424,003722_v0.pt,003722,../data/augmented_spectrograms/val/003722_v0.pt,val,256
6425,003775_v0.pt,003775,../data/augmented_spectrograms/val/003775_v0.pt,val,256
6426,003777_v0.pt,003777,../data/augmented_spectrograms/val/003777_v0.pt,val,256
6427,003895_v0.pt,003895,../data/augmented_spectrograms/val/003895_v0.pt,val,256
6428,003904_v0.pt,003904,../data/augmented_spectrograms/val/003904_v0.pt,val,256
6429,003908_v0.pt,003908,../data/augmented_spectrograms/val/003908_v0.pt,val,256
6430,003911_v0.pt,003911,../data/augmented_spectrograms/val/003911_v0.pt,val,256
6431,003920_v0.pt,003920,../data/augmented_spectrograms/val/003920_v0.pt,val,256
6432,004037_v0.pt,004037,../data/augmented_spectrograms/val/004037_v0.pt,val,256
6433,004072_v0.pt,004072,../data/augmented_spectrograms/val/004072_v0.pt,val,256
6434,004095_v0.pt,004095,../data/augmented_spectrograms/val/004095_v0.pt,val,256
6435,004103_v0.pt,004103,../data/augmented_spectrograms/val/004103_v0.pt,val,256
6436,004235_v0.pt,004235,../data/augmented_spectrograms/val/004235_v0.pt,val,256
6437,004511_v0.pt,004511,../data/augmented_spectrograms/val/004511_v0.pt,val,256
6438,004521_v0.pt,004521,../data/augmented_spectrograms/val/004521_v0.pt,val,256
6439,004688_v0.pt,004688,../data/augmented_spectrograms/val/004688_v0.pt,val,256
6440,004777_v0.pt,004777,../data/augmented_spectrograms/val/004777_v0.pt,val,256
6441,004780_v0.pt,004780,../data/augmented_spectrograms/val/004780_v0.pt,val,256
6442,004785_v0.pt,004785,../data/augmented_spectrograms/val/004785_v0.pt,val,256
6443,004787_v0.pt,004787,../data/augmented_spectrograms/val/004787_v0.pt,val,256
6444,004788_v0.pt,004788,../data/augmented_spectrograms/val/004788_v0.pt,val,256
6445,004799_v0.pt,004799,../data/augmented_spectrograms/val/004799_v0.pt,val,256
6446,004838_v0.pt,004838,../data/augmented_spectrograms/val/004838_v0.pt,val,256
6447,005006_v0.pt,005006,../data/augmented_spectrograms/val/005006_v0.pt,val,256
6448,005191_v0.pt,005191,../data/augmented_spectrograms/val/005191_v0.pt,val,256
6449,005936_v0.pt,005936,../data/augmented_spectrograms/val/005936_v0.pt,val,256
6450,006330_v0.pt,006330,../data/augmented_spectrograms/val/006330_v0.pt,val,256
6451,006342_v0.pt,006342,../data/augmented_spectrograms/val/006342_v0.pt,val,256
6452,006376_v0.pt,006376,../data/augmented_spectrograms/val/006376_v0.pt,val,256
6453,006390_v0.pt,006390,../data/augmented_spectrograms/val/006390_v0.pt,val,256
6454,006406_v0.pt,006406,../data/augmented_spectrograms/val/006406_v0.pt,val,256
6455,006463_v0.pt,006463,../data/augmented_spectrograms/val/006463_v0.pt,val,256
6456,006607_v0.pt,006607,../data/augmented_spectrograms/val/006607_v0.pt,val,256
6457,006608_v0.pt,006608,../data/augmented_spectrograms/val/006608_v0.pt,val,256
6458,006783_v0.pt,006783,../data/augmented_spectrograms/val/006783_v0.pt,val,256
6459,006788_v0.pt,006788,../data/augmented_spectrograms/val/006788_v0.pt,val,256
6460,006855_v0.pt,006855,../data/augmented_spectrograms/val/006855_v0.pt,val,256
6461,006856_v0.pt,006856,../data/augmented_spectrograms/val/006856_v0.pt,val,256
6462,007377_v0.pt,007377,../data/augmented_spectrograms/val/007377_v0.pt,val,256
6463,007388_v0.pt,007388,../data/augmented_spectrograms/val/007388_v0.pt,val,256
6464,007481_v0.pt,007481,../data/augmented_spectrograms/val/007481_v0.pt,val,256
6465,007487_v0.pt,007487,../data/augmented_spectrograms/val/007487_v0.pt,val,256
6466,007492_v0.pt,007492,../data/augmented_spectrograms/val/007492_v0.pt,val,256
6467,007527_v0.pt,007527,../data/augmented_spectrograms/val/007527_v0.pt,val,256
6468,007712_v0.pt,007712,../data/augmented_spectrograms/val/007712_v0.pt,val,256
6469,008345_v0.pt,008345,../data/augmented_spectrograms/val/008345_v0.pt,val,256
6470,009152_v0.pt,009152,../data/augmented_spectrograms/val/009152_v0.pt,val,256
6471,009511_v0.pt,009511,../data/augmented_spectrograms/val/009511_v0.pt,val,256
6472,009553_v0.pt,009553,../data/augmented_spectrograms/val/009553_v0.pt,val,256
6473,009559_v0.pt,009559,../data/augmented_spectrograms/val/009559_v0.pt,val,256
6474,009721_v0.pt,009721,../data/augmented_spectrograms/val/009721_v0.pt,val,256
6475,010192_v0.pt,010192,../data/augmented_spectrograms/val/010192_v0.pt,val,256
6476,010250_v0.pt,010250,../data/augmented_spectrograms/val/010250_v0.pt,val,256
6477,010389_v0.pt,010389,../data/augmented_spectrograms/val/010389_v0.pt,val,256
6478,010440_v0.pt,010440,../data/augmented_spectrograms/val/010440_v0.pt,val,256
6479,010441_v0.pt,010441,../data/augmented_spectrograms/val/010441_v0.pt,val,256
6480,010481_v0.pt,010481,../data/augmented_spectrograms/val/010481_v0.pt,val,256
6481,010668_v0.pt,010668,../data/augmented_spectrograms/val/010668_v0.pt,val,256
6482,010669_v0.pt,010669,../data/augmented_spectrograms/val/010669_v0.pt,val,256
6483,010677_v0.pt,010677,../data/augmented_spectrograms/val/010677_v0.pt,val,256
6484,010678_v0.pt,010678,../data/augmented_spectrograms/val/010678_v0.pt,val,256
6485,010695_v0.pt,010695,../data/augmented_spectrograms/val/010695_v0.pt,val,256
6486,010697_v0.pt,010697,../data/augmented_spectrograms/val/010697_v0.pt,val,256
6487,010699_v0.pt,010699,../data/augmented_spectrograms/val/010699_v0.pt,val,256
6488,010805_v0.pt,010805,../data/augmented_spectrograms/val/010805_v0.pt,val,256
6489,010809_v0.pt,010809,../data/augmented_spectrograms/val/010809_v0.pt,val,256
6490,011198_v0.pt,011198,../data/augmented_spectrograms/val/011198_v0.pt,val,256
6491,011234_v0.pt,011234,../data/augmented_spectrograms/val/011234_v0.pt,val,256
6492,011268_v0.pt,011268,../data/augmented_spectrograms/val/011268_v0.pt,val,256
6493,011299_v0.pt,011299,../data/augmented_spectrograms/val/011299_v0.pt,val,256
6494,011334_v0.pt,011334,../data/augmented_spectrograms/val/011334_v0.pt,val,256
6495,011677_v0.pt,011677,../data/augmented_spectrograms/val/011677_v0.pt,val,256
6496,011775_v0.pt,011775,../data/augmented_spectrograms/val/011775_v0.pt,val,256
6497,011782_v0.pt,011782,../data/augmented_spectrograms/val/011782_v0.pt,val,256
6498,011785_v0.pt,011785,../data/augmented_spectrograms/val/011785_v0.pt,val,256
6499,011789_v0.pt,011789,../data/augmented_spectrograms/val/011789_v0.pt,val,256
6500,011794_v0.pt,011794,../data/augmented_spectrograms/val/011794_v0.pt,val,256
6501,011867_v0.pt,011867,../data/augmented_spectrograms/val/011867_v0.pt,val,256
6502,011868_v0.pt,011868,../data/augmented_spectrograms/val/011868_v0.pt,val,256
6503,011918_v0.pt,011918,../data/augmented_spectrograms/val/011918_v0.pt,val,256
6504,011919_v0.pt,011919,../data/augmented_spectrograms/val/011919_v0.pt,val,256
6505,011933_v0.pt,011933,../data/augmented_spectrograms/val/011933_v0.pt,val,256
6506,012061_v0.pt,012061,../data/augmented_spectrograms/val/012061_v0.pt,val,256
6507,012062_v0.pt,012062,../data/augmented_spectrograms/val/012062_v0.pt,val,256
6508,012066_v0.pt,012066,../data/augmented_spectrograms/val/012066_v0.pt,val,256
6509,012174_v0.pt,012174,../data/augmented_spectrograms/val/012174_v0.pt,val,256
6510,012179_v0.pt,012179,../data/augmented_spectrograms/val/012179_v0.pt,val,256
6511,012189_v0.pt,012189,../data/augmented_spectrograms/val/012189_v0.pt,val,256
6512,012353_v0.pt,012353,../data/augmented_spectrograms/val/012353_v0.pt,val,256
6513,012376_v0.pt,012376,../data/augmented_spectrograms/val/012376_v0.pt,val,256
6514,012387_v0.pt,012387,../data/augmented_spectrograms/val/012387_v0.pt,val,256
6515,012481_v0.pt,012481,../data/augmented_spectrograms/val/012481_v0.pt,val,256
6516,012490_v0.pt,012490,../data/augmented_spectrograms/val/012490_v0.pt,val,256
6517,012518_v0.pt,012518,../data/augmented_spectrograms/val/012518_v0.pt,val,256
6518,012532_v0.pt,012532,../data/augmented_spectrograms/val/012532_v0.pt,val,256
6519,012692_v0.pt,012692,../data/augmented_spectrograms/val/012692_v0.pt,val,256
6520,012986_v0.pt,012986,../data/augmented_spectrograms/val/012986_v0.pt,val,256
6521,013220_v0.pt,013220,../data/augmented_spectrograms/val/013220_v0.pt,val,256
6522,013540_v0.pt,013540,../data/augmented_spectrograms/val/013540_v0.pt,val,256
6523,013596_v0.pt,013596,../data/augmented_spectrograms/val/013596_v0.pt,val,256
6524,013666_v0.pt,013666,../data/augmented_spectrograms/val/013666_v0.pt,val,256
6525,013670_v0.pt,013670,../data/augmented_spectrograms/val/013670_v0.pt,val,256
6526,014569_v0.pt,014569,../data/augmented_spectrograms/val/014569_v0.pt,val,256
6527,014570_v0.pt,014570,../data/augmented_spectrograms/val/014570_v0.pt,val,256
6528,014584_v0.pt,014584,../data/augmented_spectrograms/val/014584_v0.pt,val,256
6529,014601_v0.pt,014601,../data/augmented_spectrograms/val/014601_v0.pt,val,256
6530,014733_v0.pt,014733,../data/augmented_spectrograms/val/014733_v0.pt,val,256
6531,014738_v0.pt,014738,../data/augmented_spectrograms/val/014738_v0.pt,val,256
6532,014809_v0.pt,014809,../data/augmented_spectrograms/val/014809_v0.pt,val,256
6533,015210_v0.pt,015210,../data/augmented_spectrograms/val/015210_v0.pt,val,256
6534,015540_v0.pt,015540,../data/augmented_spectrograms/val/015540_v0.pt,val,256
6535,015625_v0.pt,015625,../data/augmented_spectrograms/val/015625_v0.pt,val,256
6536,015769_v0.pt,015769,../data/augmented_spectrograms/val/015769_v0.pt,val,256
